fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,Id
0.03539823008849563,0.42465753424657526,0.0,1.2,0.0409999999999999,16.0,46.0,0.99258,4.01,0.59,12.5,6,1321
0.3982300884955752,0.15068493150684933,0.42,1.8,0.0579999999999999,9.0,18.0,0.99392,3.18,0.55,11.4,5,1322
0.18584070796460184,0.2328767123287671,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,1324
0.18584070796460184,0.2328767123287671,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,1325
0.18584070796460184,0.2328767123287671,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,1326
0.18584070796460184,0.2328767123287671,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,1327
0.16814159292035402,0.273972602739726,0.11,1.8,0.073,13.0,38.0,0.9955,3.34,0.52,9.3,5,1328
0.24778761061946908,0.3287671232876712,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6,1329
0.24778761061946908,0.3287671232876712,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6,1330
0.2831858407079646,0.5136986301369862,0.26,3.8,0.107,31.0,67.0,0.99668,3.26,0.46,9.2,5,1331
0.33628318584070804,0.18493150684931509,0.1,1.7,0.075,6.0,25.0,0.99581,3.09,0.43,9.7,6,1332
0.3982300884955752,0.4486301369863014,0.22,2.2,0.079,12.0,48.0,0.9976,3.18,0.51,9.6,5,1333
0.23008849557522126,0.48972602739726023,0.0,2.0,0.166,4.0,11.0,0.99608,3.39,0.52,10.0,5,1334
0.17699115044247782,0.3150684931506849,0.02,2.4,0.069,19.0,40.0,0.99387,3.38,0.66,12.6,6,1335
0.12389380530973448,0.2602739726027397,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,1336
0.12389380530973448,0.2602739726027397,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,1337
0.12389380530973448,0.2602739726027397,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,1338
0.256637168141593,0.2671232876712329,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,1339
0.256637168141593,0.2671232876712329,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,1340
0.256637168141593,0.2671232876712329,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,1341
0.256637168141593,0.2671232876712329,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,1343
0.6106194690265487,0.2054794520547945,0.48,2.6,0.077,8.0,20.0,0.99852,3.09,0.53,11.0,5,1344
0.3185840707964601,0.2191780821917808,0.24,2.3,0.063,10.0,28.0,0.99613,3.25,0.53,10.2,6,1345
0.1327433628318584,0.32191780821917804,0.01,2.1,0.0559999999999999,5.0,13.0,0.99472,3.52,0.56,11.4,5,1346
0.23008849557522126,0.3664383561643836,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,5,1347
0.23008849557522126,0.3424657534246575,0.01,2.3,0.065,8.0,46.0,0.99332,3.32,0.51,11.8,6,1351
0.2654867256637168,0.3595890410958904,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,5,1353
0.1327433628318584,0.136986301369863,0.25,1.8,0.086,5.0,32.0,0.99464,3.36,0.44,10.1,5,1355
0.1327433628318584,0.15068493150684933,0.25,1.8,0.084,4.0,28.0,0.99464,3.36,0.44,10.1,5,1356
0.23893805309734517,0.21232876712328763,0.24,2.5,0.078,27.0,67.0,0.99648,3.6,0.59,11.1,6,1357
0.24778761061946908,0.3561643835616438,0.17,5.4,0.168,52.0,98.0,0.99736,3.28,0.5,9.5,5,1358
0.6194690265486726,0.24315068493150682,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,6,1359
0.32743362831858414,0.5,0.14,2.5,0.093,13.0,54.0,0.99724,3.36,0.54,10.1,5,1361
0.6194690265486726,0.24315068493150682,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.0333333333333,6,1362
0.23008849557522126,0.3321917808219178,0.02,1.9,0.096,10.0,31.0,0.995,3.46,0.53,11.8,6,1364
0.23893805309734517,0.42465753424657526,0.08,1.7,0.094,10.0,45.0,0.99576,3.24,0.5,9.8,5,1366
0.20353982300884965,0.2876712328767123,0.3,2.2,0.088,9.0,105.0,0.99725,3.25,1.18,10.5,6,1367
0.3008849557522124,0.4452054794520548,0.32,2.1,0.079,16.0,74.0,0.99656,3.27,0.5,9.8,6,1368
0.36283185840707965,0.452054794520548,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,5,1370
0.256637168141593,0.3150684931506849,0.56,3.1,0.153,5.0,14.0,0.99476,3.21,1.03,11.6,6,1371
0.36283185840707965,0.452054794520548,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,5,1372
0.3185840707964601,0.523972602739726,0.2,1.4,0.086,7.0,31.0,0.9946,3.11,0.46,10.0,5,1376
0.23008849557522126,0.226027397260274,0.15,2.0,0.078,10.0,28.0,0.99609,3.29,0.51,9.9,6,1378
0.256637168141593,0.30821917808219174,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,6,1379
0.256637168141593,0.30821917808219174,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,6,1380
0.3008849557522124,0.3287671232876712,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,5,1382
0.3008849557522124,0.3287671232876712,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,5,1383
0.22123893805309736,0.43493150684931503,0.15,1.8,0.107,20.0,84.0,0.99593,3.19,0.5,9.5,5,1384
0.3008849557522124,0.4726027397260274,0.25,3.4,0.076,34.0,85.0,0.99668,3.19,0.42,9.2,5,1385
0.24778761061946908,0.3561643835616438,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,5,1386
0.17699115044247782,0.3561643835616438,0.31,6.1,0.083,7.0,49.0,0.99718,3.35,0.68,10.3,5,1388
0.12389380530973448,0.25342465753424653,0.0,2.3,0.068,15.0,33.0,0.99292,3.58,0.59,12.5,6,1390
0.3008849557522124,0.3561643835616438,0.22,2.4,0.094,5.0,33.0,0.99612,3.37,0.58,11.0,5,1391
0.22123893805309736,0.3424657534246575,0.06,1.3,0.07,5.0,12.0,0.9942,3.17,0.48,9.8,5,1392
0.3008849557522124,0.273972602739726,0.25,2.0,0.078,19.0,59.0,0.99612,3.3,0.48,10.2,5,1393
0.35398230088495575,0.386986301369863,0.1,1.6,0.092,3.0,12.0,0.99745,3.31,0.65,9.55,6,1395
0.36283185840707965,0.3801369863013699,0.1,1.6,0.09,4.0,11.0,0.99745,3.31,0.65,9.55,5,1396
0.23893805309734517,0.32191780821917804,0.26,2.0,0.08,17.0,104.0,0.99584,3.28,0.52,9.9,5,1397
0.23008849557522126,0.3767123287671233,0.0,2.2,0.068,10.0,24.0,0.9956,3.42,0.72,11.1,6,1399
0.2920353982300885,0.39041095890410954,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,5,1400
0.2654867256637168,0.1232876712328767,0.42,2.0,0.052,6.0,24.0,0.9963,3.44,0.82,11.9,6,1402
0.23008849557522126,0.14383561643835616,0.33,1.7,0.061,3.0,13.0,0.996,3.23,1.1,10.0,8,1403
0.3008849557522124,0.2602739726027397,0.39,2.6,0.0819999999999999,12.0,46.0,0.9985,3.43,0.62,10.7,6,1404
0.3185840707964601,0.0821917808219178,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,6,1406
0.12389380530973448,0.2671232876712329,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6,1407
0.3097345132743363,0.11643835616438356,0.36,2.2,0.048,35.0,53.0,0.995,3.27,1.01,12.4,7,1408
0.12389380530973448,0.2671232876712329,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6,1409
0.17699115044247782,0.5753424657534246,0.0,1.8,0.0819999999999999,5.0,16.0,0.9936,3.5,0.44,11.9,6,1410
0.15929203539823011,0.23972602739726023,0.4,2.4,0.071,8.0,19.0,0.9963,3.56,0.73,10.6,6,1411
0.3185840707964601,0.0821917808219178,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,6,1412
0.46902654867256643,0.30821917808219174,0.25,2.0,0.104,12.0,89.0,0.9963,3.04,0.9,10.1,5,1413
0.47787610619469034,0.136986301369863,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5,1414
0.1415929203539823,0.3150684931506849,0.0,1.6,0.065,8.0,18.0,0.9966,3.56,0.84,9.4,5,1415
0.47787610619469034,0.136986301369863,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5,1416
0.23893805309734517,0.15068493150684933,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,12.1,7,1417
0.2831858407079646,0.2808219178082192,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,5,1418
0.2743362831858408,0.3561643835616438,0.21,2.2,0.077,32.0,133.0,0.9956,3.27,0.45,9.9,5,1419
0.2831858407079646,0.2808219178082192,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,5,1420
0.256637168141593,0.1917808219178082,0.18,1.6,0.079,24.0,58.0,0.9965,3.34,0.58,9.4,5,1421
0.21238938053097345,0.2876712328767123,0.0,2.1,0.079,39.0,55.0,0.9956,3.39,0.84,11.4,6,1422
0.15929203539823011,0.2808219178082192,0.09,3.9,0.123,14.0,31.0,0.9968,3.5,0.67,11.0,4,1423
0.2654867256637168,0.19863013698630133,0.33,2.5,0.078,6.0,23.0,0.9957,3.3,0.58,11.2,5,1427
0.2831858407079646,0.3561643835616438,0.0,1.9,0.072,27.0,55.0,0.9962,3.31,0.63,11.0,5,1428
0.2920353982300885,0.0410958904109589,0.4,2.2,0.049,38.0,67.0,0.996,3.33,0.93,11.3,5,1429
0.24778761061946908,0.19863013698630133,0.24,1.8,0.066,18.0,47.0,0.9956,3.37,0.62,10.4,5,1430
0.2654867256637168,0.21232876712328763,0.31,2.1,0.069,13.0,74.0,0.9958,3.26,0.54,9.9,6,1431
0.1327433628318584,0.1917808219178082,0.16,1.8,0.069,11.0,25.0,0.9955,3.42,0.74,10.1,7,1433
0.49557522123893805,0.2876712328767123,0.37,15.4,0.214,55.0,95.0,1.00369,3.18,0.77,9.0,6,1434
0.47787610619469034,0.1780821917808219,0.38,1.6,0.1689999999999999,27.0,90.0,0.99914,3.15,0.65,8.5,5,1436
0.19469026548672563,0.5445205479452054,0.29,4.8,0.07,15.0,39.0,0.99577,3.53,0.54,11.1,5,1437
0.21238938053097345,0.32191780821917804,0.0,1.7,0.052,3.0,8.0,0.996,3.41,0.47,10.3,5,1438
0.23893805309734517,0.3767123287671233,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.066666666666698,6,1439
0.20353982300884965,0.3150684931506849,0.2,1.75,0.0579999999999999,8.0,22.0,0.99322,3.38,0.49,11.7,5,1443
0.24778761061946908,0.45547945205479456,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.6,6,1445
0.19469026548672563,0.3767123287671233,0.0,1.9,0.08,22.0,39.0,0.99701,3.4,0.74,9.7,5,1447
0.23008849557522126,0.1780821917808219,0.31,2.0,0.0559999999999999,15.0,29.0,0.99472,3.23,0.76,11.3,8,1449
0.23008849557522126,0.17123287671232873,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7,1450
0.2831858407079646,0.136986301369863,0.44,2.7,0.104,8.0,17.0,0.99732,3.33,0.78,11.0,7,1451
0.17699115044247782,0.3150684931506849,0.02,2.0,0.062,37.0,53.0,0.99374,3.35,0.76,11.6,7,1452
0.6283185840707963,0.226027397260274,0.63,2.2,0.073,7.0,23.0,0.99974,3.21,0.69,10.9,6,1454
0.16814159292035402,0.5342465753424658,0.0,1.6,0.052,9.0,17.0,0.99467,3.5,0.63,10.9,6,1455
0.2654867256637168,0.25342465753424653,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,5,1457
0.33628318584070804,0.11643835616438356,0.4,1.7,0.067,8.0,20.0,0.99603,3.39,0.6,10.5,5,1458
0.2920353982300885,0.0547945205479452,0.35,1.7,0.054,7.0,15.0,0.99458,3.32,0.8,11.9,7,1459
0.15929203539823011,0.2054794520547945,0.09,2.3,0.054,34.0,64.0,0.99724,3.41,0.68,10.4,6,1460
0.1415929203539823,0.45547945205479456,0.0,2.1,0.06,6.0,13.0,0.99664,3.59,0.61,10.0,4,1461
0.20353982300884965,0.3493150684931507,0.01,2.4,0.076,14.0,39.0,0.99522,3.34,0.53,10.8,6,1463
0.19469026548672563,0.32191780821917804,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,5,1464
0.23893805309734517,0.2465753424657534,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,7,1466
0.18584070796460184,0.6301369863013698,0.08,2.3,0.067,19.0,32.0,0.99648,3.52,0.57,11.0,4,1467
0.23893805309734517,0.2465753424657534,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,7,1468
0.23893805309734517,0.5890410958904109,0.05,2.1,0.061,20.0,49.0,0.99705,3.31,0.55,9.7,3,1469
0.47787610619469034,0.39041095890410954,0.11,1.4,0.084,8.0,24.0,0.99578,2.88,0.47,9.7,5,1470
0.18584070796460184,0.39726027397260266,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,12.6,5,1471
0.2654867256637168,0.15753424657534243,0.6,2.6,0.073,23.0,44.0,0.99656,3.38,0.79,11.1,6,1472
0.1327433628318584,0.3287671232876712,0.08,1.8,0.071,14.0,45.0,0.99336,3.38,0.54,11.0,5,1473
0.46902654867256643,0.2602739726027397,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,5,1474
0.06194690265486724,0.23972602739726023,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.566666666666698,7,1475
0.46902654867256643,0.2602739726027397,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,5,1476
0.06194690265486724,0.23972602739726023,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.6,7,1477
0.22123893805309736,0.5171232876712328,0.05,5.7,0.0819999999999999,3.0,14.0,0.99808,3.4,0.52,10.2,3,1478
0.3185840707964601,0.10958904109589043,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,5,1479
0.08849557522123891,0.3424657534246575,0.03,1.5,0.08,6.0,13.0,0.99498,3.66,0.62,10.1,4,1480
0.3185840707964601,0.10958904109589043,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,5,1481
0.3097345132743363,0.14383561643835616,0.44,1.5,0.042,6.0,12.0,0.99542,3.35,0.61,10.7,5,1483
0.21238938053097345,0.3664383561643836,0.16,2.1,0.074,8.0,25.0,0.99606,3.37,0.55,9.7,5,1485
0.19469026548672563,0.3835616438356165,0.21,2.1,0.07,9.0,23.0,0.99546,3.38,0.6,10.3,5,1486
0.12389380530973448,0.3561643835616438,0.05,1.9,0.066,9.0,17.0,0.99496,3.52,0.78,10.6,5,1487
0.08849557522123891,0.2876712328767123,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,5,1488
0.22123893805309736,0.0684931506849315,0.49,1.8,0.039,8.0,18.0,0.99344,3.39,0.56,12.4,6,1490
0.1415929203539823,0.363013698630137,0.06,1.6,0.05,6.0,18.0,0.99348,3.57,0.54,11.95,5,1492
0.2743362831858408,0.2876712328767123,0.26,1.9,0.089,23.0,147.0,0.99636,3.26,0.59,9.7,5,1493
0.15929203539823011,0.13013698630136986,0.09,1.4,0.066,15.0,28.0,0.99459,3.42,0.7,10.0,7,1494
0.21238938053097345,0.21232876712328763,0.02,1.9,0.08,15.0,28.0,0.99492,3.35,0.81,10.6,6,1495
0.20353982300884965,0.42465753424657526,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,6,1497
0.20353982300884965,0.42465753424657526,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,6,1499
0.2831858407079646,0.47945205479452047,0.29,4.3,0.083,21.0,64.0,0.99642,3.16,0.53,9.4,5,1501
0.1415929203539823,0.2191780821917808,0.39,2.5,0.077,6.0,14.0,0.99555,3.51,0.69,11.0,6,1503
0.256637168141593,0.1780821917808219,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,6,1504
0.18584070796460184,0.4383561643835616,0.02,1.8,0.078,6.0,12.0,0.996,3.55,0.63,9.95,3,1505
0.19469026548672563,0.4726027397260274,0.05,2.0,0.07,6.0,14.0,0.99562,3.51,0.66,10.8,6,1506
0.256637168141593,0.1780821917808219,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,6,1507
0.22123893805309736,0.10273972602739725,0.6,2.1,0.074,17.0,25.0,0.99814,3.38,0.72,10.6,6,1508
0.2920353982300885,0.0410958904109589,0.4,1.8,0.062,7.0,20.0,0.9941,3.28,0.7,11.1,5,1509
0.15929203539823011,0.1643835616438356,0.21,2.2,0.047,26.0,48.0,0.99661,3.47,0.77,9.7,6,1510
0.22123893805309736,0.39041095890410954,0.04,2.1,0.068,19.0,27.0,0.99712,3.44,0.67,9.8,5,1511
0.20353982300884965,0.4931506849315068,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.23333333333333,6,1514
0.20353982300884965,0.4931506849315068,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.25,6,1515
0.16814159292035402,0.2808219178082192,0.06,2.0,0.063,29.0,44.0,0.99489,3.38,0.83,10.3,6,1517
0.24778761061946908,0.23972602739726023,0.46,2.2,0.114,7.0,20.0,0.99647,3.32,0.63,10.5,5,1518
0.17699115044247782,0.39726027397260266,0.08,2.6,0.106,14.0,27.0,0.99665,3.44,0.58,10.2,5,1519
0.1327433628318584,0.136986301369863,0.25,2.3,0.071,23.0,58.0,0.99633,3.42,0.97,10.6,5,1522
0.19469026548672563,0.2465753424657534,0.25,2.0,0.076,29.0,61.0,0.9953,3.34,0.6,10.4,5,1523
0.18584070796460184,0.2465753424657534,0.08,2.1,0.064,18.0,34.0,0.99552,3.33,0.64,9.7,5,1525
0.19469026548672563,0.23972602739726023,0.08,2.2,0.064,18.0,38.0,0.99553,3.3,0.65,9.6,6,1526
0.2920353982300885,0.11643835616438356,0.49,2.2,0.096,21.0,59.0,0.99714,3.31,0.67,10.1,6,1528
0.22123893805309736,0.39041095890410954,0.08,2.1,0.063,42.0,52.0,0.99608,3.42,0.6,10.2,6,1529
0.17699115044247782,0.2191780821917808,0.09,2.2,0.063,9.0,18.0,0.99444,3.42,0.69,11.3,6,1530
0.1327433628318584,0.40068493150684925,0.1,2.8,0.081,13.0,28.0,0.99631,3.6,0.66,10.2,5,1531
0.23008849557522126,0.2808219178082192,0.13,2.0,0.0579999999999999,18.0,22.0,0.99573,3.21,0.68,9.9,6,1532
0.3008849557522124,0.18493150684931509,0.3,1.9,0.074,32.0,84.0,0.99717,3.39,0.61,9.0,5,1533
0.17699115044247782,0.30136986301369867,0.14,2.4,0.064,13.0,29.0,0.99397,3.42,0.62,11.7,7,1534
0.21238938053097345,0.2945205479452055,0.13,2.2,0.075,15.0,35.0,0.9959,3.36,0.59,9.7,6,1535
0.1415929203539823,0.3561643835616438,0.09,2.5,0.081,15.0,26.0,0.99538,3.57,0.63,12.0,5,1538
0.1415929203539823,0.273972602739726,0.08,4.4,0.071,11.0,32.0,0.99646,3.56,0.63,11.6,6,1540
0.33628318584070804,0.17123287671232873,0.43,2.3,0.063,12.0,19.0,0.9955,3.17,0.81,11.2,7,1544
0.16814159292035402,0.3493150684931507,0.33,1.8,0.059,16.0,28.0,0.99531,3.36,0.64,10.1,6,1545
0.21238938053097345,0.30821917808219174,0.02,2.0,0.072,17.0,26.0,0.99575,3.36,0.61,10.2,5,1546
0.5840707964601769,0.1917808219178082,0.5,2.0,0.099,19.0,50.0,0.99783,3.1,0.58,10.4,5,1548
0.24778761061946908,0.1643835616438356,0.3,1.8,0.074,17.0,24.0,0.99419,3.24,0.7,11.4,8,1549
0.22123893805309736,0.3767123287671233,0.0,2.3,0.083,18.0,27.0,0.99768,3.44,0.54,9.4,5,1551
0.1504424778761062,0.3835616438356165,0.01,3.7,0.103,32.0,54.0,0.99586,3.51,0.66,11.3,6,1552
0.23893805309734517,0.4212328767123288,0.0,2.2,0.08,18.0,28.0,0.99765,3.41,0.6,9.4,5,1553
0.21238938053097345,0.30136986301369867,0.17,1.7,0.065,15.0,24.0,0.99514,3.44,0.68,10.55,7,1555
0.17699115044247782,0.5205479452054794,0.04,2.2,0.066,12.0,20.0,0.99636,3.53,0.56,9.9,5,1556
0.17699115044247782,0.5034246575342466,0.02,2.4,0.062,15.0,23.0,0.99627,3.54,0.6,11.0,6,1557
0.20353982300884965,0.3493150684931507,0.33,6.7,0.235,66.0,115.0,0.99787,3.22,0.56,9.5,5,1558
0.2831858407079646,0.3287671232876712,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,5,1559
0.2831858407079646,0.3287671232876712,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,5,1560
0.2831858407079646,0.3287671232876712,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,5,1561
0.23008849557522126,0.39383561643835613,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,5,1562
0.23008849557522126,0.39383561643835613,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,5,1563
0.18584070796460184,0.3767123287671233,0.02,1.9,0.061,26.0,42.0,0.99489,3.39,0.82,10.9,6,1565
0.18584070796460184,0.0273972602739726,0.64,2.1,0.059,24.0,52.0,0.99494,3.34,0.71,11.2,6,1566
0.23008849557522126,0.39383561643835613,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,5,1567
0.21238938053097345,0.30136986301369867,0.13,1.6,0.077,25.0,42.0,0.99629,3.34,0.59,9.2,5,1568
0.1415929203539823,0.2671232876712329,0.14,1.9,0.0559999999999999,15.0,34.0,0.99396,3.48,0.57,11.5,6,1569
0.15929203539823011,0.1643835616438356,0.53,2.2,0.23,19.0,35.0,0.9934,3.37,0.93,12.4,6,1570
0.15929203539823011,0.1780821917808219,0.14,2.2,0.038,15.0,25.0,0.99514,3.44,0.65,11.1,6,1571
0.23893805309734517,0.39041095890410954,0.32,2.2,0.069,35.0,104.0,0.99632,3.33,0.51,9.5,5,1572
0.12389380530973448,0.3150684931506849,0.2,2.4,0.075,15.0,50.0,0.99467,3.58,0.67,12.5,6,1573
0.256637168141593,0.273972602739726,0.4,2.2,0.06,12.0,20.0,0.99474,3.26,0.64,11.8,6,1575
0.3008849557522124,0.1232876712328767,0.63,1.6,0.081,16.0,29.0,0.99588,3.3,0.78,10.8,6,1576
0.1415929203539823,0.39726027397260266,0.15,5.1,0.076,13.0,27.0,0.99622,3.54,0.6,11.9,6,1577
0.19469026548672563,0.3767123287671233,0.15,1.8,0.118,13.0,20.0,0.9954,3.42,0.67,11.3,6,1578
0.24778761061946908,0.15753424657534243,0.33,2.4,0.068,9.0,26.0,0.9947,3.36,0.6,11.9,6,1580
0.1327433628318584,0.40753424657534243,0.1,2.6,0.053,13.0,27.0,0.99362,3.57,0.5,11.9,5,1582
0.1415929203539823,0.2328767123287671,0.29,2.1,0.074,32.0,98.0,0.99578,3.33,0.62,9.8,5,1583
0.18584070796460184,0.136986301369863,0.44,2.4,0.061,24.0,34.0,0.99484,3.29,0.8,11.6,7,1584
0.256637168141593,0.13013698630136986,0.41,2.4,0.065,34.0,60.0,0.99492,3.34,0.85,11.4,6,1586
0.10619469026548678,0.33561643835616434,0.11,1.8,0.066,18.0,28.0,0.99483,3.55,0.66,10.9,6,1587
0.1504424778761062,0.2945205479452055,0.15,1.8,0.077,26.0,35.0,0.99314,3.32,0.82,11.6,6,1590
0.0707964601769912,0.42465753424657526,0.09,1.7,0.089,16.0,26.0,0.99402,3.67,0.56,11.6,6,1591
0.1504424778761062,0.2671232876712329,0.13,2.3,0.076,29.0,40.0,0.99574,3.42,0.75,11.0,6,1592
0.19469026548672563,0.3424657534246575,0.08,1.9,0.068,28.0,38.0,0.99651,3.42,0.82,9.5,6,1593
0.1415929203539823,0.3287671232876712,0.08,2.0,0.09,32.0,44.0,0.9949,3.45,0.58,10.5,5,1594
0.11504424778761069,0.2945205479452055,0.1,2.2,0.062,39.0,51.0,0.99512,3.52,0.76,11.2,6,1595
0.11504424778761069,0.3595890410958904,0.12,2.0,0.075,32.0,44.0,0.99547,3.57,0.71,10.2,5,1597
